Date,Hour,Occupation,Energy consumption [kwh],Week_day,Month
2018-09-14,1,0.0,222.880000000383,Friday,September
2018-09-14,2,0.0,222.9899999999907,Friday,September
2018-09-14,3,0.0,213.13999999963562,Friday,September
2018-09-14,4,0.0,225.09000000020023,Friday,September
2018-09-14,5,0.0,286.3199999999779,Friday,September
2018-09-14,6,0.0,268.53000000020256,Friday,September
2018-09-14,7,0.0,510.1699999998091,Friday,September
2018-09-14,8,259.0,495.43000000019674,Friday,September
2018-09-14,9,527.0,592.7699999999895,Friday,September
2018-09-14,10,450.0,638.5799999998126,Friday,September
2018-09-14,11,394.5,688.4400000000023,Friday,September
2018-09-14,12,347.5,721.7500000001746,Friday,September
2018-09-14,13,197.0,711.0499999996391,Friday,September
2018-09-14,14,62.0,686.2000000001863,Friday,September
2018-09-14,15,165.0,667.2699999998149,Friday,September
2018-09-14,16,148.0,667.0299999999988,Friday,September
2018-09-14,17,63.0,647.5799999999872,Friday,September
2018-09-14,18,56.0,571.2300000001851,Friday,September
2018-09-14,19,0.0,511.5299999998242,Friday,September
2018-09-14,20,0.0,308.70000000018626,Friday,September
2018-09-14,21,0.0,221.7599999998056,Friday,September
2018-09-14,22,0.0,207.68000000019674,Friday,September
2018-09-14,23,0.0,215.85999999998603,Friday,September
2018-09-15,0,0.0,203.29999999981374,Saturday,September
2018-09-15,1,0.0,203.9900000000198,Saturday,September
2018-09-15,2,0.0,204.70000000018626,Saturday,September
2018-09-15,3,0.0,202.95999999999185,Saturday,September
2018-09-15,4,0.0,204.08000000019092,Saturday,September
2018-09-15,5,0.0,227.29999999981374,Saturday,September
2018-09-15,6,0.0,221.48000000001048,Saturday,September
2018-09-15,7,0.0,219.38999999998487,Saturday,September
2018-09-15,8,0.0,215.52999999999884,Saturday,September
2018-09-15,9,0.0,217.19000000000233,Saturday,September
2018-09-15,10,0.0,217.45999999981723,Saturday,September
2018-09-15,11,0.0,218.02000000036787,Saturday,September
2018-09-15,12,0.0,221.17999999964377,Saturday,September
2018-09-15,13,0.0,231.83000000016182,Saturday,September
2018-09-15,14,0.0,220.14000000001397,Saturday,September
2018-09-15,15,0.0,221.63999999998487,Saturday,September
2018-09-15,16,0.0,217.73000000001048,Saturday,September
2018-09-15,17,0.0,217.2200000001758,Saturday,September
2018-09-15,18,0.0,221.4399999998277,Saturday,September
2018-09-15,19,0.0,219.7600000000093,Saturday,September
2018-09-15,20,0.0,217.9899999999907,Saturday,September
2018-09-15,21,0.0,203.86999999999534,Saturday,September
2018-09-15,22,0.0,203.0,Saturday,September
2018-09-15,23,0.0,201.4899999999907,Saturday,September
2018-09-16,0,0.0,200.29999999981374,Sunday,September
2018-09-16,1,0.0,200.40000000037253,Sunday,September
2018-09-16,2,0.0,201.21999999982654,Sunday,September
2018-09-16,3,0.0,201.20000000018626,Sunday,September
2018-09-16,4,0.0,201.29999999981374,Sunday,September
2018-09-16,5,0.0,221.0100000000093,Sunday,September
2018-09-16,6,0.0,205.6799999997893,Sunday,September
2018-09-16,7,0.0,214.4200000000128,Sunday,September
2018-09-16,8,0.0,210.8100000002014,Sunday,September
2018-09-16,9,0.0,214.4399999997986,Sunday,September
2018-09-16,10,0.0,212.7200000001758,Sunday,September
2018-09-16,11,0.0,213.41999999983818,Sunday,September
2018-09-16,12,0.0,215.62999999997555,Sunday,September
2018-09-16,13,0.0,231.85000000020955,Sunday,September
2018-09-16,14,0.0,233.63999999998487,Sunday,September
2018-09-16,15,0.0,220.3499999998312,Sunday,September
2018-09-16,16,0.0,232.83000000016182,Sunday,September
2018-09-16,17,0.0,230.97999999983585,Sunday,September
2018-09-16,18,0.0,220.5400000003574,Sunday,September
2018-09-16,19,0.0,217.8599999998114,Sunday,September
2018-09-16,20,0.0,218.4900000000198,Sunday,September
2018-09-16,21,0.0,212.75000000017462,Sunday,September
2018-09-16,22,0.0,214.79999999981374,Sunday,September
2018-09-16,23,0.0,211.16999999980908,Sunday,September
2018-09-17,0,0.0,212.02999999999884,Monday,September
2018-09-17,1,0.0,200.90000000037253,Monday,September
2018-09-17,2,0.0,210.7599999998056,Monday,September
2018-09-17,3,0.0,199.79999999981374,Monday,September
2018-09-17,4,0.0,202.2600000000093,Monday,September
2018-09-17,5,0.0,316.6600000001781,Monday,September
2018-09-17,6,0.0,255.90000000002328,Monday,September
2018-09-17,7,0.0,496.8100000001723,Monday,September
2018-09-17,8,264.5,495.8499999998021,Monday,September
2018-09-17,9,539.0,600.2999999998137,Monday,September
2018-09-17,10,605.5,628.020000000397,Monday,September
2018-09-17,11,715.0,704.8799999998009,Monday,September
2018-09-17,12,578.5,750.2200000000012,Monday,September
2018-09-17,13,281.5,745.9800000000105,Monday,September
2018-09-17,14,87.0,711.5799999999872,Monday,September
2018-09-17,15,286.0,719.7799999999988,Monday,September
2018-09-17,16,386.0,707.1600000000035,Monday,September
2018-09-17,17,163.0,680.7300000000105,Monday,September
2018-09-17,18,63.0,630.0999999998021,Monday,September
2018-09-17,19,0.0,546.2200000000012,Monday,September
2018-09-17,20,0.0,355.2900000003865,Monday,September
2018-09-17,21,0.0,215.83999999961816,Monday,September
2018-09-17,22,0.0,222.30000000019209,Monday,September
2018-09-17,23,0.0,218.23999999981606,Monday,September
2018-09-18,0,0.0,207.08000000016182,Tuesday,September
2018-09-18,1,0.0,203.1099999998114,Tuesday,September
2018-09-18,2,0.0,197.01000000021304,Tuesday,September
2018-09-18,3,0.0,198.58000000016182,Tuesday,September
2018-09-18,4,0.0,203.6099999998114,Tuesday,September
2018-09-18,5,0.0,257.1900000000023,Tuesday,September
2018-09-18,6,0.0,267.0,Tuesday,September
2018-09-18,7,0.0,472.0100000000093,Tuesday,September
2018-09-18,8,316.0,430.9299999998184,Tuesday,September
2018-09-18,9,607.0,508.02999999999884,Tuesday,September
2018-09-18,10,575.0,545.6500000001979,Tuesday,September
2018-09-18,11,562.5,610.359999999986,Tuesday,September
2018-09-18,12,557.0,599.890000000014,Tuesday,September
2018-09-18,13,490.5,640.3099999999977,Tuesday,September
2018-09-18,14,212.0,627.7699999998149,Tuesday,September
2018-09-18,15,334.0,619.6400000001886,Tuesday,September
2018-09-18,16,334.0,616.7199999999721,Tuesday,September
2018-09-18,17,81.0,608.3299999998417,Tuesday,September
2018-09-18,18,56.0,572.8400000001711,Tuesday,September
2018-09-18,19,0.0,500.4800000001851,Tuesday,September
2018-09-18,20,0.0,345.5099999998056,Tuesday,September
2018-09-18,21,0.0,226.59000000020023,Tuesday,September
2018-09-18,22,0.0,225.27999999999884,Tuesday,September
2018-09-18,23,0.0,229.60999999963678,Tuesday,September
2018-09-19,0,0.0,221.59999999997672,Wednesday,September
2018-09-19,1,0.0,214.76000000018394,Wednesday,September
2018-09-19,2,0.0,213.87999999983003,Wednesday,September
2018-09-19,3,0.0,214.48000000035972,Wednesday,September
2018-09-19,4,0.0,215.77999999999884,Wednesday,September
2018-09-19,5,0.0,271.64000000001397,Wednesday,September
2018-09-19,6,0.0,285.4499999998079,Wednesday,September
2018-09-19,7,0.0,455.9399999998277,Wednesday,September
2018-09-19,8,230.0,429.310000000376,Wednesday,September
2018-09-19,9,469.5,519.8205882349695,Wednesday,September
2018-09-19,10,430.0,640.0154117648253,Wednesday,September
2018-09-19,11,489.0,654.3140000000013,Wednesday,September
2018-09-19,12,477.5,674.1119999999704,Wednesday,September
2018-09-19,13,275.5,700.8999999999185,Wednesday,September
2018-09-19,14,96.5,687.5179999999294,Wednesday,September
2018-09-19,15,87.0,682.4000000003725,Wednesday,September
2018-09-19,16,87.0,688.7699999998149,Wednesday,September
2018-09-19,17,204.0,656.6699999998091,Wednesday,September
2018-09-19,18,179.0,587.6100000001898,Wednesday,September
2018-09-19,19,0.0,535.2200000000012,Wednesday,September
2018-09-19,20,0.0,327.8999999999942,Wednesday,September
2018-09-19,21,0.0,234.80000000001746,Wednesday,September
2018-09-19,22,0.0,227.3299999999872,Wednesday,September
2018-09-19,23,0.0,219.69000000000233,Wednesday,September
2018-09-20,0,0.0,216.26000000018394,Thursday,September
2018-09-20,1,0.0,202.7799999998242,Thursday,September
2018-09-20,2,0.0,201.0,Thursday,September
2018-09-20,3,0.0,204.54999999998836,Thursday,September
2018-09-20,4,0.0,203.97000000000116,Thursday,September
2018-09-20,5,0.0,262.3800000001793,Thursday,September
2018-09-20,6,0.0,253.0199999998149,Thursday,September
2018-09-20,7,0.0,434.0999999998312,Thursday,September
2018-09-20,8,239.5,496.8300000001618,Thursday,September
2018-09-20,9,491.0,540.070000000007,Thursday,September
2018-09-20,10,491.0,607.690000000177,Thursday,September
2018-09-20,11,527.0,663.259999999631,Thursday,September
2018-09-20,12,544.5,737.6500000003725,Thursday,September
2018-09-20,13,449.0,738.8499999996275,Thursday,September
2018-09-20,14,192.0,735.1500000003725,Thursday,September
2018-09-20,15,148.0,736.8299999998126,Thursday,September
2018-09-20,16,148.0,723.3100000002014,Thursday,September
2018-09-20,17,48.0,686.6099999998114,Thursday,September
2018-09-20,18,48.0,651.8899999999849,Thursday,September
2018-09-20,19,0.0,581.9800000002142,Thursday,September
2018-09-20,20,0.0,360.57999999960884,Thursday,September
2018-09-20,21,0.0,202.88000000000466,Thursday,September
2018-09-20,22,0.0,201.8299999999872,Thursday,September
2018-09-20,23,0.0,184.45000000018626,Thursday,September
2018-09-21,0,0.0,180.2400000001944,Friday,September
2018-09-21,1,0.0,187.55999999961932,Friday,September
2018-09-21,2,0.0,179.02999999999884,Friday,September
2018-09-21,3,0.0,183.78000000020256,Friday,September
2018-09-21,4,0.0,181.2300000001851,Friday,September
2018-09-21,5,0.0,242.0399999996298,Friday,September
2018-09-21,6,0.0,264.26000000018394,Friday,September
2018-09-21,7,0.0,444.35999999998603,Friday,September
2018-09-21,8,259.0,410.86000000001513,Friday,September
2018-09-21,9,527.0,497.85999999998603,Friday,September
2018-09-21,10,450.0,631.449999999837,Friday,September
2018-09-21,11,394.5,675.6400000003632,Friday,September
2018-09-21,12,347.5,726.8099999996193,Friday,September
2018-09-21,13,197.0,709.2000000001863,Friday,September
2018-09-21,14,62.0,695.0099999998056,Friday,September
2018-09-21,15,190.0,679.9900000000198,Friday,September
2018-09-21,16,173.0,668.1500000001688,Friday,September
2018-09-21,17,63.0,644.6399999998393,Friday,September
2018-09-21,18,56.0,621.2600000003586,Friday,September
2018-09-21,19,0.0,553.2999999998137,Friday,September
2018-09-21,20,0.0,332.72000000000116,Friday,September
2018-09-21,21,0.0,184.49999999982538,Friday,September
2018-09-21,22,0.0,189.86000000016065,Friday,September
2018-09-21,23,0.0,180.1700000000128,Friday,September
2018-09-22,0,0.0,174.37999999980093,Saturday,September
2018-09-22,1,0.0,187.02999999999884,Saturday,September
2018-09-22,2,0.0,172.48000000038883,Saturday,September
2018-09-22,3,0.0,178.42999999999302,Saturday,September
2018-09-22,4,0.0,180.1999999996333,Saturday,September
2018-09-22,5,0.0,193.25000000017462,Saturday,September
2018-09-22,6,0.0,191.7300000001851,Saturday,September
2018-09-22,7,0.0,193.69999999983702,Saturday,September
2018-09-22,8,0.0,189.19000000000233,Saturday,September
2018-09-22,9,0.0,201.20999999999185,Saturday,September
2018-09-22,10,0.0,192.87000000016997,Saturday,September
2018-09-22,11,0.0,201.97999999983585,Saturday,September
2018-09-22,12,0.0,204.3100000001723,Saturday,September
2018-09-22,13,0.0,211.81999999962864,Saturday,September
2018-09-22,14,0.0,212.4000000001979,Saturday,September
2018-09-22,15,0.0,211.75,Saturday,September
2018-09-22,16,0.0,212.12999999997555,Saturday,September
2018-09-22,17,0.0,197.92000000018743,Saturday,September
2018-09-22,18,0.0,212.07999999981257,Saturday,September
2018-09-22,19,0.0,192.95000000001164,Saturday,September
2018-09-22,20,0.0,194.62000000019907,Saturday,September
2018-09-22,21,0.0,187.90999999979977,Saturday,September
2018-09-22,22,0.0,183.26000000018394,Saturday,September
2018-09-22,23,0.0,175.1999999996333,Saturday,September
2018-09-23,0,0.0,184.28000000017346,Sunday,September
2018-09-23,1,0.0,176.68000000019674,Sunday,September
2018-09-23,2,0.0,174.15999999962514,Sunday,September
2018-09-23,3,0.0,181.78000000020256,Sunday,September
2018-09-23,4,0.0,171.04999999998836,Sunday,September
2018-09-23,5,0.0,193.2699999998149,Sunday,September
2018-09-23,6,0.0,192.78000000017346,Sunday,September
2018-09-23,7,0.0,192.18000000019674,Sunday,September
2018-09-23,8,0.0,186.49999999982538,Sunday,September
2018-09-23,9,0.0,182.11999999999534,Sunday,September
2018-09-23,10,0.0,185.2599999999802,Sunday,September
2018-09-23,11,0.0,206.9000000001979,Sunday,September
2018-09-23,12,0.0,194.81999999962864,Sunday,September
2018-09-23,13,0.0,212.4000000001979,Sunday,September
2018-09-23,14,0.0,213.4299999997893,Sunday,September
2018-09-23,15,0.0,214.43000000019674,Sunday,September
2018-09-23,16,0.0,213.72000000000116,Sunday,September
2018-09-23,17,0.0,214.7399999999907,Sunday,September
2018-09-23,18,0.0,196.88000000020838,Sunday,September
2018-09-23,19,0.0,215.97999999960302,Sunday,September
2018-09-23,20,0.0,200.28000000020256,Sunday,September
2018-09-23,21,0.0,190.3100000001723,Sunday,September
2018-09-23,22,0.0,177.8499999998312,Sunday,September
2018-09-23,23,0.0,185.0099999999802,Sunday,September
2018-09-24,0,0.0,181.28000000020256,Monday,September
2018-09-24,1,0.0,173.55999999999767,Monday,September
2018-09-24,2,0.0,185.3599999998114,Monday,September
2018-09-24,3,0.0,175.2699999998149,Monday,September
2018-09-24,4,0.0,177.98000000035972,Monday,September
2018-09-24,5,0.0,304.04000000000815,Monday,September
2018-09-24,6,0.0,197.37999999983003,Monday,September
2018-09-24,7,0.0,488.679999999993,Monday,September
2018-09-24,8,0.0,470.94999999998254,Monday,September
2018-09-24,9,0.0,464.9100000000035,Monday,September
2018-09-24,10,0.0,485.75,Monday,September
2018-09-24,11,0.0,524.0099999998347,Monday,September
2018-09-24,12,0.0,529.8300000001618,Monday,September
2018-09-24,13,0.0,525.7200000000012,Monday,September
2018-09-24,14,0.0,544.9999999998254,Monday,September
2018-09-24,15,0.0,551.6800000003714,Monday,September
2018-09-24,16,0.0,548.8899999998102,Monday,September
2018-09-24,17,0.0,519.7200000000012,Monday,September
2018-09-24,18,0.0,490.5199999998149,Monday,September
2018-09-24,19,0.0,475.6300000001793,Monday,September
2018-09-24,20,0.0,302.55999999982305,Monday,September
2018-09-24,21,0.0,172.92000000018743,Monday,September
2018-09-24,22,0.0,173.20000000001164,Monday,September
2018-09-24,23,0.0,184.2399999999907,Monday,September
2018-09-25,0,0.0,170.0899999999965,Tuesday,September
2018-09-25,1,0.0,166.74999999982538,Tuesday,September
2018-09-25,2,0.0,175.86000000018976,Tuesday,September
2018-09-25,3,0.0,163.8599999998114,Tuesday,September
2018-09-25,4,0.0,165.19000000017695,Tuesday,September
2018-09-25,5,0.0,237.42000000018743,Tuesday,September
2018-09-25,6,0.0,257.8599999996368,Tuesday,September
2018-09-25,7,0.0,407.6400000001595,Tuesday,September
2018-09-25,8,316.0,450.04999999981374,Tuesday,September
2018-09-25,9,607.0,486.61000000001513,Tuesday,September
2018-09-25,10,575.0,572.5900000001711,Tuesday,September
2018-09-25,11,562.5,609.4100000000035,Tuesday,September
2018-09-25,12,557.0,659.4900000001944,Tuesday,September
2018-09-25,13,490.5,678.070000000007,Tuesday,September
2018-09-25,14,212.0,676.1399999998102,Tuesday,September
2018-09-25,15,330.0,673.359999999986,Tuesday,September
2018-09-25,16,330.0,648.8700000000244,Tuesday,September
2018-09-25,17,56.0,617.2799999999988,Tuesday,September
2018-09-25,18,56.0,566.4899999999907,Tuesday,September
2018-09-25,19,0.0,492.6899999997986,Tuesday,September
2018-09-25,20,0.0,311.45000000018626,Tuesday,September
2018-09-25,21,0.0,195.87000000002445,Tuesday,September
2018-09-25,22,0.0,186.79999999998836,Tuesday,September
2018-09-25,23,0.0,178.11000000001513,Tuesday,September
2018-09-26,0,0.0,182.3599999998114,Wednesday,September
2018-09-26,1,0.0,184.77000000016415,Wednesday,September
2018-09-26,2,0.0,174.52999999999884,Wednesday,September
2018-09-26,3,0.0,178.95000000001164,Wednesday,September
2018-09-26,4,0.0,186.20999999981723,Wednesday,September
2018-09-26,5,0.0,240.85999999998603,Wednesday,September
2018-09-26,6,0.0,267.2200000003795,Wednesday,September
2018-09-26,7,0.0,424.0999999998312,Wednesday,September
2018-09-26,8,230.0,473.1899999999732,Wednesday,September
2018-09-26,9,469.5,526.0299999999988,Wednesday,September
2018-09-26,10,430.0,597.1100000000151,Wednesday,September
2018-09-26,11,489.0,593.5499999999884,Wednesday,September
2018-09-26,12,477.5,632.3399999998219,Wednesday,September
2018-09-26,13,275.5,637.3000000001921,Wednesday,September
2018-09-26,14,96.5,631.4399999997986,Wednesday,September
2018-09-26,15,111.0,615.7799999999988,Wednesday,September
2018-09-26,16,111.0,609.5200000000186,Wednesday,September
2018-09-26,17,204.0,557.8800000001793,Wednesday,September
2018-09-26,18,204.0,508.5799999999872,Wednesday,September
2018-09-26,19,0.0,431.37000000002445,Wednesday,September
2018-09-26,20,0.0,300.6600000000035,Wednesday,September
2018-09-26,21,0.0,183.20999999978812,Wednesday,September
2018-09-26,22,0.0,186.82000000000698,Wednesday,September
2018-09-26,23,0.0,178.16000000038184,Wednesday,September
2018-09-27,0,0.0,173.83999999982188,Thursday,September
2018-09-27,1,0.0,183.12000000016997,Thursday,September
2018-09-27,2,0.0,177.8599999998114,Thursday,September
2018-09-27,3,0.0,171.54000000000815,Thursday,September
2018-09-27,4,0.0,259.02058000017814,Thursday,September
2018-09-27,5,0.0,196.85999999963678,Thursday,September
2018-09-27,6,0.0,251.26000000035856,Thursday,September
2018-09-27,7,0.0,387.0,Thursday,September
2018-09-27,8,239.5,441.9799999996321,Thursday,September
2018-09-27,9,491.0,518.8800000001793,Thursday,September
2018-09-27,10,491.0,540.8299999998126,Thursday,September
2018-09-27,11,527.0,564.1000000003842,Thursday,September
2018-09-27,12,544.5,677.4299999998184,Thursday,September
2018-09-27,13,449.0,622.2300000000105,Thursday,September
2018-09-27,14,192.0,618.3499999998021,Thursday,September
2018-09-27,15,170.0,609.7100000003702,Thursday,September
2018-09-27,16,170.0,610.4099999998289,Thursday,September
2018-09-27,17,48.0,587.2199999997974,Thursday,September
2018-09-27,18,48.0,528.5599999999977,Thursday,September
2018-09-27,19,0.0,462.20000000018626,Thursday,September
2018-09-27,20,0.0,304.6900000000023,Thursday,September
2018-09-27,21,0.0,189.09000000020023,Thursday,September
2018-09-27,22,0.0,178.14999999979045,Thursday,September
2018-09-27,23,0.0,172.41999999983818,Thursday,September
2018-09-28,0,0.0,175.4500000003609,Friday,September
2018-09-28,1,0.0,171.1299999996263,Friday,September
2018-09-28,2,0.0,169.26000000018394,Friday,September
2018-09-28,3,0.0,169.4200000000128,Friday,September
2018-09-28,4,0.0,168.16000000017812,Friday,September
2018-09-28,5,0.0,224.04999999981374,Friday,September
2018-09-28,6,0.0,250.96999999979744,Friday,September
2018-09-28,7,0.0,398.70000000001164,Friday,September
2018-09-28,8,346.0,426.2500000001746,Friday,September
2018-09-28,9,703.5,476.8599999998405,Friday,September
2018-09-28,10,589.0,516.7300000003597,Friday,September
2018-09-28,11,444.0,593.0699999996286,Friday,September
2018-09-28,12,347.5,644.6800000001967,Friday,September
2018-09-28,13,197.0,699.0600000001723,Friday,September
2018-09-28,14,62.0,686.12999999983,Friday,September
2018-09-28,15,190.0,699.0699999998033,Friday,September
2018-09-28,16,173.0,686.6400000001886,Friday,September
2018-09-28,17,63.0,665.8000000001921,Friday,September
2018-09-28,18,56.0,613.9700000000012,Friday,September
2018-09-28,19,0.0,537.5999999998021,Friday,September
2018-09-28,20,0.0,307.0899999999965,Friday,September
2018-09-28,21,0.0,181.70999999999185,Friday,September
2018-09-28,22,0.0,178.1700000000128,Friday,September
2018-09-28,23,0.0,178.20000000001164,Friday,September
2018-09-29,0,0.0,180.76000000018394,Saturday,September
2018-09-29,1,0.0,168.00999999960186,Saturday,September
2018-09-29,2,0.0,167.2300000002142,Saturday,September
2018-09-29,3,0.0,166.02999999999884,Saturday,September
2018-09-29,4,0.0,178.32999999981257,Saturday,September
2018-09-29,5,0.0,190.9099999999744,Saturday,September
2018-09-29,6,0.0,180.71000000019558,Saturday,September
2018-09-29,7,0.0,180.94000000000233,Saturday,September
2018-09-29,8,0.0,179.36000000018976,Saturday,September
2018-09-29,9,0.0,183.65999999962514,Saturday,September
2018-09-29,10,0.0,178.37000000019907,Saturday,September
2018-09-29,11,0.0,195.19000000000233,Saturday,September
2018-09-29,12,0.0,206.68999999997322,Saturday,September
2018-09-29,13,0.0,195.70000000001164,Saturday,September
2018-09-29,14,0.0,203.28000000017346,Saturday,September
2018-09-29,15,0.0,205.84999999962747,Saturday,September
2018-09-29,16,0.0,193.69000000000233,Saturday,September
2018-09-29,17,0.0,191.1200000003737,Saturday,September
2018-09-29,18,0.0,196.68999999962398,Saturday,September
2018-09-29,19,0.0,196.04000000021188,Saturday,September
2018-09-29,20,0.0,186.86999999979162,Saturday,September
2018-09-29,21,0.0,178.57000000000698,Saturday,September
2018-09-29,22,0.0,183.97000000000116,Saturday,September
2018-09-29,23,0.0,173.02999999999884,Saturday,September
2018-09-30,0,0.0,169.76000000018394,Sunday,September
2018-09-30,1,0.0,170.25000000020373,Sunday,September
2018-09-30,2,0.0,178.32999999981257,Sunday,September
2018-09-30,3,0.0,169.45999999999185,Sunday,September
2018-09-30,4,0.0,169.0799999999872,Sunday,September
2018-09-30,5,0.0,184.34000000020023,Sunday,September
2018-09-30,6,0.0,186.6299999996263,Sunday,September
2018-09-30,7,0.0,188.61000000018976,Sunday,September
2018-09-30,8,0.0,184.88000000017928,Sunday,September
2018-09-30,9,0.0,184.76999999964028,Sunday,September
2018-09-30,10,0.0,199.87000000016997,Sunday,September
2018-09-30,11,0.0,199.86000000018976,Sunday,September
2018-09-30,12,0.0,201.9399999998277,Sunday,September
2018-09-30,13,0.0,222.48999999978696,Sunday,September
2018-09-30,14,0.0,207.1700000000128,Sunday,September
2018-09-30,15,0.0,222.67000000036205,Sunday,September
2018-09-30,16,0.0,210.8599999998114,Sunday,September
2018-09-30,17,0.0,203.9000000001979,Sunday,September
2018-09-30,18,0.0,213.30999999961932,Sunday,September
2018-09-30,19,0.0,209.04000000018277,Sunday,September
2018-09-30,20,0.0,195.4100000000035,Sunday,September
2018-09-30,21,0.0,186.40999999982887,Sunday,September
2018-09-30,22,0.0,195.7400000001944,Sunday,September
2018-09-30,23,0.0,191.87999999980093,Sunday,September
2018-10-01,0,0.0,180.28000000017346,Monday,October
2018-10-01,1,0.0,183.6400000001886,Monday,October
2018-10-01,2,0.0,178.63999999963562,Monday,October
2018-10-01,3,0.0,171.63000000000466,Monday,October
2018-10-01,4,0.0,173.63000000017928,Monday,October
2018-10-01,5,0.0,301.4600000001956,Monday,October
2018-10-01,6,0.0,220.9399999997986,Monday,October
2018-10-01,7,0.0,445.46000000002095,Monday,October
2018-10-01,8,344.0,399.8200000001816,Monday,October
2018-10-01,9,709.5,495.69999999998254,Monday,October
2018-10-01,10,757.5,515.140000000014,Monday,October
2018-10-01,11,776.0,566.6099999998114,Monday,October
2018-10-01,12,578.5,601.7499999998254,Monday,October
2018-10-01,13,281.5,616.9899999999907,Monday,October
2018-10-01,14,87.0,599.2300000001851,Monday,October
2018-10-01,15,341.0,620.1700000000128,Monday,October
2018-10-01,16,441.0,604.87000000017,Monday,October
2018-10-01,17,219.0,588.0499999998137,Monday,October
2018-10-01,18,83.5,545.4400000000023,Monday,October
2018-10-01,19,0.0,458.09000000020023,Monday,October
2018-10-01,20,0.0,307.05999999979394,Monday,October
2018-10-01,21,0.0,189.70999999999185,Monday,October
2018-10-01,22,0.0,193.73000000001048,Monday,October
2018-10-01,23,0.0,184.14000000001397,Monday,October
2018-10-02,0,0.0,178.86999999979162,Tuesday,October
2018-10-02,1,0.0,174.0100000000093,Tuesday,October
2018-10-02,2,0.0,171.51999999998952,Tuesday,October
2018-10-02,3,0.0,177.12000000019907,Tuesday,October
2018-10-02,4,0.0,174.89999999999418,Tuesday,October
2018-10-02,5,0.0,231.27000000001863,Tuesday,October
2018-10-02,6,0.0,255.70999999999185,Tuesday,October
2018-10-02,7,0.0,379.5199999999895,Tuesday,October
2018-10-02,8,405.5,462.0899999998219,Tuesday,October
2018-10-02,9,740.5,503.18000000037136,Tuesday,October
2018-10-02,10,663.0,510.64999999961583,Tuesday,October
2018-10-02,11,606.5,532.8600000000151,Tuesday,October
2018-10-02,12,557.0,561.8099999999977,Tuesday,October
2018-10-02,13,490.5,620.0899999999965,Tuesday,October
2018-10-02,14,212.0,563.7799999999988,Tuesday,October
2018-10-02,15,365.0,585.9700000001758,Tuesday,October
2018-10-02,16,365.0,594.9700000002049,Tuesday,October
2018-10-02,17,88.0,571.0099999999802,Tuesday,October
2018-10-02,18,88.0,527.7499999998254,Tuesday,October
2018-10-02,19,0.0,451.0199999998149,Tuesday,October
2018-10-02,20,0.0,294.44000000017695,Tuesday,October
2018-10-02,21,0.0,191.40000000002328,Tuesday,October
2018-10-02,22,0.0,185.79999999998836,Tuesday,October
2018-10-02,23,0.0,183.36000000018976,Tuesday,October
2018-10-03,0,0.0,173.51999999998952,Wednesday,October
2018-10-03,1,0.0,178.50999999963096,Wednesday,October
2018-10-03,2,0.0,175.2200000001758,Wednesday,October
2018-10-03,3,0.0,179.02999999999884,Wednesday,October
2018-10-03,4,0.0,174.9200000000128,Wednesday,October
2018-10-03,5,0.0,215.12999999980093,Wednesday,October
2018-10-03,6,0.0,220.84000000037486,Wednesday,October
2018-10-03,7,0.0,410.90999999982887,Wednesday,October
2018-10-03,8,277.0,419.9199999998091,Wednesday,October
2018-10-03,9,558.5,464.7399999999907,Wednesday,October
2018-10-03,10,575.0,501.7600000000093,Wednesday,October
2018-10-03,11,592.0,500.00000000037835,Wednesday,October
2018-10-03,12,477.5,517.4999999996217,Wednesday,October
2018-10-03,13,275.5,569.4600000003702,Wednesday,October
2018-10-03,14,96.5,570.759999999631,Wednesday,October
2018-10-03,15,119.0,512.1500000001979,Wednesday,October
2018-10-03,16,119.0,495.19000000017695,Wednesday,October
2018-10-03,17,235.0,482.59999999962747,Wednesday,October
2018-10-03,18,212.0,454.03000000017346,Wednesday,October
2018-10-03,19,0.0,423.199999999837,Wednesday,October
2018-10-03,20,0.0,323.4500000003609,Wednesday,October
2018-10-03,21,0.0,181.7600000000093,Wednesday,October
2018-10-03,22,0.0,167.64999999961583,Wednesday,October
2018-10-03,23,0.0,184.7300000001851,Wednesday,October
2018-10-04,0,0.0,160.65999999982887,Thursday,October
2018-10-04,1,0.0,158.59000000017113,Thursday,October
2018-10-04,2,0.0,183.62000000019907,Thursday,October
2018-10-04,3,0.0,158.26999999998952,Thursday,October
2018-10-04,4,0.0,161.79999999998836,Thursday,October
2018-10-04,5,0.0,235.0199999998149,Thursday,October
2018-10-04,6,0.0,230.05999999999767,Thursday,October
2018-10-04,7,0.0,363.449999999837,Thursday,October
2018-10-04,8,319.0,448.59000000017113,Thursday,October
2018-10-04,9,570.5,432.2599999998056,Thursday,October
2018-10-04,10,491.0,508.7100000003993,Thursday,October
2018-10-04,11,527.0,510.52999999999884,Thursday,October
2018-10-04,12,544.5,523.2799999996205,Thursday,October
2018-10-04,13,449.0,526.12000000017,Thursday,October
2018-10-04,14,192.0,541.8700000000244,Thursday,October
2018-10-04,15,203.0,545.3799999999756,Thursday,October
2018-10-04,16,191.0,512.8099999999977,Thursday,October
2018-10-04,17,80.0,481.7300000001851,Thursday,October
2018-10-04,18,56.0,453.3299999998417,Thursday,October
2018-10-04,19,0.0,418.6599999999744,Thursday,October
2018-10-04,20,0.0,321.9600000001956,Thursday,October
