Date,Occupation,Energy consumption [kwh],Week_day,Month
2018-01-01,0.0,4574.100000000006,Monday,January
2018-01-02,0.0,4732.649999999965,Tuesday,January
2018-01-03,0.0,5002.980000000389,Wednesday,January
2018-01-04,0.0,5012.829999999813,Thursday,January
2018-01-05,0.0,4987.019999999815,Friday,January
2018-01-06,0.0,4241.290000000008,Saturday,January
2018-01-07,0.0,4575.190000000352,Sunday,January
2018-01-08,150.5,8392.98000000001,Monday,January
2018-01-09,174.0,8106.929999999818,Tuesday,January
2018-01-10,152.5,8033.639999999985,Wednesday,January
2018-01-11,176.0,8116.060000000201,Thursday,January
2018-01-12,132.0,8018.969999999623,Friday,January
2018-01-13,0.0,4449.810000000172,Saturday,January
2018-01-14,0.0,4761.689999999828,Sunday,January
2018-01-15,48.0,8721.700000000012,Monday,January
2018-01-16,0.0,8096.2800000001735,Tuesday,January
2018-01-17,72.0,8157.690000000177,Wednesday,January
2018-01-18,48.0,8060.4109700000245,Thursday,January
2018-01-19,0.0,7120.059999999794,Friday,January
2018-01-20,0.0,3381.320000000007,Saturday,January
2018-01-21,0.0,4422.549999999814,Sunday,January
2018-01-22,48.0,8141.734843305063,Monday,January
2018-01-23,0.0,7606.4451566953085,Tuesday,January
2018-01-24,72.0,7825.9800000000105,Wednesday,January
2018-01-25,48.0,7914.255699999987,Thursday,January
2018-01-26,0.0,7671.509999999806,Friday,January
2018-01-27,0.0,4287.479999999836,Saturday,January
2018-01-28,0.0,4697.170000000362,Sunday,January
2018-01-29,48.0,8356.169999999809,Monday,January
2018-01-30,72.0,7836.860000000015,Tuesday,January
2018-01-31,48.0,7794.110000000161,Wednesday,January
2018-02-01,0.0,7740.529999999824,Thursday,February
2018-02-02,48.0,7652.4999999999445,Friday,February
2018-02-03,0.0,4310.799999999869,Saturday,February
2018-02-04,0.0,4669.0800000003655,Sunday,February
2018-02-05,0.0,8652.049999999814,Monday,February
2018-02-06,0.0,7856.309999999823,Tuesday,February
2018-02-07,0.0,7889.810000000376,Wednesday,February
2018-02-08,48.0,8071.249999999825,Thursday,February
2018-02-09,0.0,7738.429999999789,Friday,February
2018-02-10,0.0,5564.710000000021,Saturday,February
2018-02-11,0.0,4873.2800000001735,Sunday,February
2018-02-12,5049.0,8432.39999999982,Monday,February
2018-02-13,4264.0,7979.090000000171,Tuesday,February
2018-02-14,3303.0,7864.630000000208,Wednesday,February
2018-02-15,2812.0,7723.289999999979,Thursday,February
2018-02-16,1775.0,7628.559999999823,Friday,February
2018-02-17,0.0,4319.140000000014,Saturday,February
2018-02-18,0.0,4704.659999999974,Sunday,February
2018-02-19,5049.0,8583.48000000001,Monday,February
2018-02-20,4264.0,7983.140000000014,Tuesday,February
2018-02-21,3303.0,8090.769999999815,Wednesday,February
2018-02-22,2986.0,8079.980000000185,Thursday,February
2018-02-23,1775.0,8204.499999999796,Friday,February
2018-02-24,0.0,5506.940000000381,Saturday,February
2018-02-25,0.0,5901.879999999801,Sunday,February
2018-02-26,5298.0,8889.210000000196,Monday,February
2018-02-27,4264.0,8485.519999999815,Tuesday,February
2018-02-28,3303.0,8428.799999999988,Wednesday,February
2018-03-01,2812.0,8134.10000000021,Thursday,March
2018-03-02,1805.0,8087.329999999813,Friday,March
2018-03-03,0.0,4482.549999999988,Saturday,March
2018-03-04,0.0,4922.700000000012,Sunday,March
2018-03-05,5007.0,8882.250000000175,Monday,March
2018-03-06,4222.0,8086.4199999996345,Tuesday,March
2018-03-07,3261.0,8041.85000000018,Wednesday,March
2018-03-08,2722.0,7835.180000000197,Thursday,March
2018-03-09,1733.0,7881.049999999988,Friday,March
2018-03-10,0.0,4446.189999999828,Saturday,March
2018-03-11,0.0,4933.099999999977,Sunday,March
2018-03-12,5007.0,8905.049999999814,Monday,March
2018-03-13,4294.0,8458.950000000186,Tuesday,March
2018-03-14,3261.0,8235.189999999828,Wednesday,March
2018-03-15,2896.0,8079.070000000356,Thursday,March
2018-03-16,1733.0,7849.3599999998405,Friday,March
2018-03-17,0.0,4425.0,Saturday,March
2018-03-18,0.0,4826.0,Sunday,March
2018-03-19,5007.0,8786.169999999984,Monday,March
2018-03-20,4294.0,8174.959999999992,Tuesday,March
2018-03-21,3261.0,8231.210000000021,Wednesday,March
2018-03-22,2722.0,8188.039999999979,Thursday,March
2018-03-23,1733.0,6839.85000000021,Friday,March
2018-03-24,0.0,3306.649999999616,Saturday,March
2018-03-25,0.0,3103.770000000368,Sunday,March
2018-03-26,0.0,3467.6199999998207,Monday,March
2018-03-27,0.0,2952.1099999998114,Tuesday,March
2018-03-28,0.0,3290.3100000001723,Wednesday,March
2018-03-29,0.0,4134.890000000189,Thursday,March
2018-03-30,0.0,5304.63999999981,Friday,March
2018-03-31,0.0,6504.190000000002,Saturday,March
2018-04-01,0.0,6106.450000000012,Sunday,April
2018-04-02,0.0,4641.61000000019,Monday,April
2018-04-03,4294.0,8185.859999999811,Tuesday,April
2018-04-04,3333.0,7610.2800000001735,Wednesday,April
2018-04-05,2722.0,7737.469999999652,Thursday,April
2018-04-06,1808.0,7548.800000000163,Friday,April
2018-04-07,0.0,4167.290000000008,Saturday,April
2018-04-08,0.0,4171.820000000007,Sunday,April
2018-04-09,5082.0,7665.479999999807,Monday,April
2018-04-10,4294.0,7610.690000000002,Tuesday,April
2018-04-11,3336.0,7761.550000000192,Wednesday,April
2018-04-12,2752.0,7734.9499999999825,Thursday,April
2018-04-13,1473.0,7542.640000000014,Friday,April
2018-04-14,0.0,4120.540000000008,Saturday,April
2018-04-15,0.0,4210.799999999988,Sunday,April
2018-04-16,5082.0,7763.959999999817,Monday,April
2018-04-17,4222.0,8225.990000000194,Tuesday,April
2018-04-18,3279.0,8253.759999999806,Wednesday,April
2018-04-19,2578.0,8117.510000000009,Thursday,April
2018-04-20,1473.0,7783.640000000363,Friday,April
2018-04-21,0.0,4524.089999999822,Saturday,April
2018-04-22,0.0,4392.979999999807,Sunday,April
2018-04-23,5007.0,6504.880000000179,Monday,April
2018-04-24,4222.0,6065.350000000006,Tuesday,April
2018-04-25,3282.0,6431.950000000012,Wednesday,April
2018-04-26,2630.0,6347.6999999999825,Thursday,April
2018-04-27,1473.0,6197.480000000185,Friday,April
2018-04-28,0.0,4404.709999999817,Saturday,April
2018-04-29,0.0,4255.279999999999,Sunday,April
2018-04-30,4758.0,5178.989999999991,Monday,April
2018-05-01,0.0,4423.790350000009,Tuesday,May
2018-05-02,3333.0,6157.820000000007,Wednesday,May
2018-05-03,2578.0,6346.179999999993,Thursday,May
2018-05-04,1548.0,6178.679999999818,Friday,May
2018-05-05,0.0,4388.389999999985,Saturday,May
2018-05-06,0.0,4327.5983,Sunday,May
2018-05-07,5082.0,6433.870000000199,Monday,May
2018-05-08,4222.0,6836.690000000002,Tuesday,May
2018-05-09,3336.0,6764.700000000012,Wednesday,May
2018-05-10,2578.0,6447.919999999984,Thursday,May
2018-05-11,1473.0,6545.3399999999965,Friday,May
2018-05-12,0.0,4426.459999999817,Saturday,May
2018-05-13,0.0,4374.540000000008,Sunday,May
2018-05-14,5082.0,6442.630000000005,Monday,May
2018-05-15,4222.0,6602.3300000003655,Tuesday,May
2018-05-16,3336.0,6617.609999999811,Wednesday,May
2018-05-17,2578.0,6637.309999999998,Thursday,May
2018-05-18,1473.0,6581.25,Friday,May
2018-05-19,0.0,4851.000000000175,Saturday,May
2018-05-20,0.0,4715.807916666526,Sunday,May
2018-05-21,0.0,4516.813901515171,Monday,May
2018-05-22,4086.0,6328.735521818322,Tuesday,May
2018-05-23,3336.0,5609.779999999999,Wednesday,May
2018-05-24,2442.0,5584.356324786033,Thursday,May
2018-05-25,1473.0,6202.2059829062655,Friday,May
2018-05-26,0.0,4631.684387464268,Saturday,May
2018-05-27,0.0,4616.776424501312,Sunday,May
2018-05-28,5007.0,6551.394316239479,Monday,May
2018-05-29,4019.5,6728.812564102653,Tuesday,May
2018-05-30,3261.0,6818.679999999789,Wednesday,May
2018-05-31,2616.0,6954.990000000194,Thursday,May
2018-06-01,1473.0,6914.360000000015,Friday,June
2018-06-02,0.0,4993.599999999977,Saturday,June
2018-06-03,0.0,4781.7199999998265,Sunday,June
2018-06-04,97.0,6957.810000000172,Monday,June
2018-06-05,80.0,7255.62999999983,Tuesday,June
2018-06-06,99.0,8718.059999999823,Wednesday,June
2018-06-07,72.0,8300.639999999985,Thursday,June
2018-06-08,58.0,8455.680000000371,Friday,June
2018-06-09,0.0,4646.439999999828,Saturday,June
2018-06-10,0.0,4585.110000000161,Sunday,June
2018-06-11,0.0,8950.349999999627,Monday,June
2018-06-12,75.0,9918.57000000021,Tuesday,June
2018-06-13,0.0,9855.910000000003,Wednesday,June
2018-06-14,0.0,9962.67999999979,Thursday,June
2018-06-15,0.0,9484.744470000382,Friday,June
2018-06-16,0.0,6594.689999999624,Saturday,June
2018-06-17,0.0,5017.260000000009,Sunday,June
2018-06-18,0.0,10463.900000000169,Monday,June
2018-06-19,72.0,10586.409999999829,Tuesday,June
2018-06-20,72.0,11271.290000000183,Wednesday,June
2018-06-21,75.0,11336.36000000019,Thursday,June
2018-06-22,0.0,11346.79999999964,Friday,June
2018-06-23,0.0,4894.310000000347,Saturday,June
2018-06-24,0.0,4743.2199999998265,Sunday,June
2018-06-25,0.0,10617.63000000018,Monday,June
2018-06-26,0.0,10824.179999999993,Tuesday,June
2018-06-27,0.0,11107.699999999837,Wednesday,June
2018-06-28,0.0,10933.920000000187,Thursday,June
2018-06-29,0.0,10346.64999999979,Friday,June
2018-06-30,0.0,4694.549999999814,Saturday,June
2018-07-01,0.0,4753.510000000184,Sunday,July
2018-07-02,0.0,11144.490000000194,Monday,July
2018-07-03,0.0,11304.199999999808,Tuesday,July
2018-07-04,0.0,11804.919999999838,Wednesday,July
2018-07-05,0.0,11609.529999999999,Thursday,July
2018-07-06,0.0,11014.220000000176,Friday,July
2018-07-07,0.0,5350.779999999824,Saturday,July
2018-07-08,0.0,4986.060000000172,Sunday,July
2018-07-09,0.0,12406.539999999804,Monday,July
2018-07-10,0.0,12301.550000000396,Tuesday,July
2018-07-11,0.0,12435.789999999804,Wednesday,July
2018-07-12,0.0,11855.589999999997,Thursday,July
2018-07-13,0.0,11563.299999999814,Friday,July
2018-07-14,0.0,5259.310000000201,Saturday,July
2018-07-15,0.0,5370.580000000162,Sunday,July
2018-07-16,0.0,12236.479999999836,Monday,July
2018-07-17,0.0,12108.079999999987,Tuesday,July
2018-07-18,0.0,11205.799999999814,Wednesday,July
2018-07-19,0.0,10879.370000000199,Thursday,July
2018-07-20,0.0,10390.170000000066,Friday,July
2018-07-21,0.0,5362.561999999883,Saturday,July
2018-07-22,0.0,5223.823999999929,Sunday,July
2018-07-23,0.0,10475.504000000108,Monday,July
2018-07-24,0.0,11217.649999999801,Tuesday,July
2018-07-25,0.0,10696.450000000186,Wednesday,July
2018-07-26,0.0,10655.690000000002,Thursday,July
2018-07-27,0.0,10732.409999999829,Friday,July
2018-07-28,0.0,5634.130000000383,Saturday,July
2018-07-29,0.0,5767.2099999996135,Sunday,July
2018-07-30,0.0,11233.973290000387,Monday,July
2018-07-31,0.0,9289.859999999986,Tuesday,July
2018-08-01,0.0,5997.200000000012,Wednesday,August
2018-08-02,0.0,6023.319999999978,Thursday,August
2018-08-03,0.0,5639.809999999823,Friday,August
2018-08-04,0.0,5187.930000000371,Saturday,August
2018-08-05,0.0,5029.312352940914,Sunday,August
2018-08-06,0.0,5590.395504201785,Monday,August
2018-08-07,0.0,5929.740142857014,Tuesday,August
2018-08-08,0.0,5761.73000000011,Wednesday,August
2018-08-09,0.0,5335.266000000114,Thursday,August
2018-08-10,0.0,5028.011999999877,Friday,August
2018-08-11,0.0,4615.889999999967,Saturday,August
2018-08-12,0.0,4925.834000000037,Sunday,August
2018-08-13,0.0,5190.538000000105,Monday,August
2018-08-14,0.0,5095.883999999868,Tuesday,August
2018-08-15,0.0,4929.454000000138,Wednesday,August
2018-08-16,0.0,5185.12394246491,Thursday,August
2018-08-17,0.0,4958.880433724387,Friday,August
2018-08-18,0.0,4601.240433724163,Saturday,August
2018-08-19,0.0,4475.800433724498,Sunday,August
2018-08-20,0.0,4986.955818339535,Monday,August
2018-08-21,0.0,5007.125049108979,Tuesday,August
2018-08-22,0.0,5123.340433724164,Wednesday,August
2018-08-23,0.0,4928.300433724313,Thursday,August
2018-08-24,0.0,4906.580433724201,Friday,August
2018-08-25,0.0,4434.300433724313,Saturday,August
2018-08-26,0.0,4322.980433724387,Sunday,August
2018-08-27,0.0,5183.640433724164,Monday,August
2018-08-28,0.0,6037.020433724238,Tuesday,August
2018-08-29,0.0,7487.780433724387,Wednesday,August
2018-08-30,0.0,6966.340433724164,Thursday,August
2018-08-31,0.0,6633.960433724461,Friday,August
2018-09-01,0.0,4732.34043372435,Saturday,September
2018-09-02,0.0,4764.4604337239025,Sunday,September
2018-09-03,0.0,10243.360433724276,Monday,September
2018-09-04,0.0,9972.312250498098,Tuesday,September
2018-09-05,0.0,9690.179999999993,Wednesday,September
2018-09-06,0.0,9936.14999999982,Thursday,September
2018-09-07,0.0,9406.400000000198,Friday,September
2018-09-08,0.0,5116.976549999998,Saturday,September
2018-09-09,0.0,5098.399999999994,Sunday,September
2018-09-10,317.0,8666.279999999999,Monday,September
2018-09-11,0.0,8076.609999999811,Tuesday,September
2018-09-12,2950.0,10807.180000000197,Wednesday,September
2018-09-13,3276.0,10989.099999999977,Thursday,September
2018-09-14,2669.0,10726.839999999997,Friday,September
2018-09-15,0.0,5152.690000000002,Saturday,September
2018-09-16,0.0,5157.809999999823,Sunday,September
2018-09-17,3969.0,11027.610000000015,Monday,September
2018-09-18,4125.0,9913.529999999999,Tuesday,September
2018-09-19,3025.0,10559.910000000178,Wednesday,September
2018-09-20,3326.0,10827.919999999984,Thursday,September
2018-09-21,2719.0,10263.920000000013,Friday,September
2018-09-22,0.0,4652.799999999814,Saturday,September
2018-09-23,0.0,4656.810000000172,Sunday,September
2018-09-24,0.0,8849.080000000016,Monday,September
2018-09-25,4092.0,9747.950000000012,Tuesday,September
2018-09-26,3098.0,9501.940000000177,Wednesday,September
2018-09-27,3370.0,9426.750579999636,Thursday,September
2018-09-28,3171.0,9818.170000000187,Friday,September
2018-09-29,0.0,4460.999999999796,Saturday,September
2018-09-30,0.0,4646.6600000000035,Sunday,September
2018-10-01,4618.5,9342.180000000197,Monday,October
2018-10-02,4581.0,9083.10000000018,Tuesday,October
2018-10-03,3537.0,8496.979999999807,Wednesday,October
2018-10-04,3623.0,8408.48999999999,Thursday,October
2018-10-05,3226.0,8011.370000000199,Friday,October
2018-10-06,0.0,4079.5100000000093,Saturday,October
2018-10-07,0.0,3865.5999999999767,Sunday,October
2018-10-08,4618.5,6247.149999999645,Monday,October
2018-10-09,4603.0,5779.068000000296,Tuesday,October
2018-10-10,3537.0,5752.101999999699,Wednesday,October
2018-10-11,3651.0,6444.942000000115,Thursday,October
2018-10-12,0.0,5257.172000000026,Friday,October
2018-10-13,0.0,4115.920000000013,Saturday,October
2018-10-14,0.0,3991.4979999999223,Sunday,October
2018-10-15,4618.5,6488.96400000003,Monday,October
2018-10-16,4606.0,6355.780000000092,Tuesday,October
2018-10-17,3537.0,6342.298000000015,Wednesday,October
2018-10-18,3623.0,6333.267999999965,Thursday,October
2018-10-19,3226.0,6096.745999999897,Friday,October
2018-10-20,0.0,3677.256000000227,Saturday,October
2018-10-21,0.0,3627.9080000000017,Sunday,October
2018-10-22,4690.5,6104.237999999954,Monday,October
2018-10-23,4630.0,6450.829999999998,Tuesday,October
2018-10-24,3537.0,6043.31600000012,Wednesday,October
2018-10-25,3659.0,6333.125999999698,Thursday,October
2018-10-26,3249.0,5548.4199999999955,Friday,October
2018-10-27,0.0,3712.0560000003024,Saturday,October
2018-10-28,0.0,3722.6399999996997,Sunday,October
2018-10-29,4664.5,6758.172000000113,Monday,October
2018-10-30,4591.0,7246.146000000118,Tuesday,October
2018-10-31,3591.0,6995.912333333273,Wednesday,October
2018-11-01,0.0,3991.7218571427966,Thursday,November
2018-11-02,0.0,5815.184476190479,Friday,November
2018-11-03,0.0,3742.456761904839,Saturday,November
2018-11-04,0.0,3611.8799047617317,Sunday,November
2018-11-05,4597.5,6976.368190476316,Monday,November
2018-11-06,4555.0,7050.809809523878,Tuesday,November
2018-11-07,3579.0,7275.792666666658,Wednesday,November
2018-11-08,3571.0,6866.613333333323,Thursday,November
2018-11-09,3204.0,6928.874666666496,Friday,November
2018-11-10,0.0,3888.1638461540847,Saturday,November
2018-11-11,0.0,3898.669999999755,Sunday,November
2018-11-12,4602.5,6976.952760989244,Monday,November
2018-11-13,4539.0,7233.496249999893,Tuesday,November
2018-11-14,3544.0,7097.163047619099,Wednesday,November
2018-11-15,3622.0,7332.2109702380085,Thursday,November
2018-11-16,3204.0,6961.672458333189,Friday,November
2018-11-17,0.0,3843.9360000001557,Saturday,November
2018-11-18,0.0,3756.060666666564,Sunday,November
2018-11-19,4653.5,7359.620309523817,Monday,November
2018-11-20,4539.0,7361.45369047638,Tuesday,November
2018-11-21,3560.0,7292.346666666531,Wednesday,November
2018-11-22,3571.0,7208.99523809544,Thursday,November
2018-11-23,3204.0,7034.432380952322,Friday,November
2018-11-24,0.0,3822.5628571426537,Saturday,November
2018-11-25,0.0,3678.1068571429637,Sunday,November
2018-11-26,4533.5,7313.02957142856,Monday,November
2018-11-27,4539.0,7437.60092857143,Tuesday,November
2018-11-28,3524.0,7430.036928571466,Wednesday,November
2018-11-29,3571.0,7228.569571428585,Thursday,November
2018-11-30,3276.0,6921.947571428453,Friday,November
2018-12-01,0.0,3772.0661904762133,Saturday,December
2018-12-02,0.0,3674.648238095339,Sunday,December
2018-12-03,4585.5,7086.414619047473,Monday,December
2018-12-04,4519.0,7132.092857142835,Tuesday,December
2018-12-05,3432.0,6973.08693121685,Wednesday,December
2018-12-06,0.0,4148.819259259512,Thursday,December
2018-12-07,0.0,4732.023333333283,Friday,December
2018-12-08,0.0,3596.975238095377,Saturday,December
2018-12-09,0.0,3543.5022619044935,Sunday,December
2018-12-10,4549.5,7174.475000000259,Monday,December
2018-12-11,4555.0,7766.728166666616,Tuesday,December
2018-12-12,3541.5,7628.503999999722,Wednesday,December
2018-12-13,3615.0,7677.0546666669525,Thursday,December
2018-12-14,3220.0,7244.009999999881,Friday,December
2018-12-15,0.0,3487.022000000199,Saturday,December
2018-12-16,0.0,3393.6659999997337,Sunday,December
2018-12-17,4549.5,7774.574666666656,Monday,December
2018-12-18,4555.0,7584.0833333334285,Tuesday,December
2018-12-19,3541.5,7517.2073333333365,Wednesday,December
2018-12-20,3607.0,7120.307999999896,Thursday,December
2018-12-21,3220.0,5571.809333333424,Friday,December
2018-12-22,0.0,2335.8946666666848,Saturday,December
2018-12-23,0.0,2291.41866666675,Sunday,December
2018-12-24,0.0,2556.168666666488,Monday,December
2018-12-25,0.0,2327.044666666842,Tuesday,December
2018-12-26,0.0,2348.550786643763,Wednesday,December
2018-12-27,0.0,2364.0081494057963,Thursday,December
2018-12-28,0.0,2364.0081494057963,Friday,December
2018-12-29,0.0,2364.0081494057963,Saturday,December
2018-12-30,0.0,2364.0081494057963,Sunday,December
2018-12-31,0.0,2364.0081494057963,Monday,December
2019-01-01,0.0,2364.0081494057968,Tuesday,January
2019-01-02,0.0,2364.0081494057968,Wednesday,January
2019-01-03,0.0,2398.4468341822344,Thursday,January
2019-01-04,0.0,3218.866000000005,Friday,January
2019-01-05,0.0,3141.0073333334312,Saturday,January
2019-01-06,0.0,3769.462666666587,Sunday,January
2019-01-07,36.0,7711.167333333315,Monday,January
2019-01-08,109.5,7627.8559999999225,Tuesday,January
2019-01-09,109.5,7731.9446666667445,Wednesday,January
2019-01-10,153.0,7797.712000000092,Thursday,January
2019-01-11,171.0,7560.7933333333485,Friday,January
2019-01-12,0.0,3565.340666666567,Saturday,January
2019-01-13,0.0,3402.8819999998145,Sunday,January
2019-01-14,109.5,7454.391904762083,Monday,January
2019-01-15,108.0,7148.27542857161,Tuesday,January
2019-01-16,109.5,7294.317333333066,Wednesday,January
2019-01-17,128.0,7593.528000000173,Thursday,January
2019-01-18,99.0,7128.54800000002,Friday,January
2019-01-19,0.0,3883.8706666663716,Saturday,January
2019-01-20,0.0,3774.163333333429,Sunday,January
2019-01-21,78.0,7769.634000000276,Monday,January
2019-01-22,109.5,7526.005999999819,Tuesday,January
2019-01-23,78.0,7539.025333333331,Wednesday,January
2019-01-24,120.0,7881.884000000003,Thursday,January
2019-01-25,99.0,7452.209333333142,Friday,January
2019-01-26,0.0,3861.5293333334207,Saturday,January
2019-01-27,0.0,3865.052000000293,Sunday,January
2019-01-28,42.0,8019.26866666646,Monday,January
2019-01-29,42.0,7937.676000000007,Tuesday,January
2019-01-30,42.0,7883.953333333419,Wednesday,January
2019-01-31,42.0,7610.040666666485,Thursday,January
2019-02-01,63.0,7274.620000000102,Friday,February
2019-02-02,0.0,3953.131333333238,Saturday,February
2019-02-03,0.0,3929.282666666672,Sunday,February
2019-02-04,0.0,7628.457333333433,Monday,February
2019-02-05,0.0,7496.641999999903,Tuesday,February
2019-02-06,42.0,7555.44333333342,Wednesday,February
2019-02-07,0.0,7520.742000000004,Thursday,February
2019-02-08,0.0,7297.2213333332265,Friday,February
2019-02-09,0.0,4702.562666666849,Saturday,February
2019-02-10,0.0,3895.879999999824,Sunday,February
2019-02-11,4242.0,7676.420666666655,Monday,February
2019-02-12,4456.0,8088.1323575020315,Tuesday,February
2019-02-13,3391.0,7344.654819782123,Wednesday,February
2019-02-14,2876.0,7344.654819782123,Thursday,February
2019-02-15,3657.0,7344.654819782123,Friday,February
2019-02-16,0.0,4494.672756894382,Saturday,February
2019-02-17,0.0,4723.077237851586,Sunday,February
2019-02-18,4242.0,5422.835855072495,Monday,February
2019-02-19,4456.0,7835.49333333343,Tuesday,February
2019-02-20,3391.0,7875.393999999812,Wednesday,February
2019-02-21,2876.0,7445.954666666671,Thursday,February
2019-02-22,3678.0,7469.660666666557,Friday,February
2019-02-23,0.0,3561.9706666667557,Saturday,February
2019-02-24,0.0,3380.229333333448,Sunday,February
2019-02-25,4242.0,7728.906666666569,Monday,February
2019-02-26,4456.0,7623.88666666667,Tuesday,February
2019-02-27,3391.0,7565.160666666663,Wednesday,February
2019-02-28,2876.0,7562.354666666653,Thursday,February
2019-03-01,3685.0,7251.708000000011,Friday,March
2019-03-02,0.0,3770.825333333343,Saturday,March
2019-03-03,0.0,3774.93466666666,Sunday,March
2019-03-04,4221.0,7763.007333333334,Monday,March
2019-03-05,4435.0,7691.407333333333,Tuesday,March
2019-03-06,3370.0,7681.752000000002,Wednesday,March
2019-03-07,2855.0,7397.9846666666635,Thursday,March
2019-03-08,3449.0,7212.654000000001,Friday,March
2019-03-09,0.0,3612.937333333337,Saturday,March
2019-03-10,0.0,3614.2766666666625,Sunday,March
2019-03-11,4221.0,7516.128666666664,Monday,March
2019-03-12,4435.0,7589.340000000002,Tuesday,March
2019-03-13,3370.0,7693.754666666667,Wednesday,March
2019-03-14,2855.0,7770.040666666671,Thursday,March
2019-03-15,3449.0,7434.958666666659,Friday,March
2019-03-16,0.0,3926.711333333328,Saturday,March
2019-03-17,0.0,3869.4333333333448,Sunday,March
2019-03-18,4221.0,7935.315999999997,Monday,March
2019-03-19,4435.0,7663.02333333333,Tuesday,March
2019-03-20,3370.0,7862.764666666662,Wednesday,March
2019-03-21,2855.0,7806.099333333343,Thursday,March
2019-03-22,3449.0,7559.545999999988,Friday,March
2019-03-23,0.0,3869.5953333333464,Saturday,March
2019-03-24,0.0,3827.376666666672,Sunday,March
2019-03-25,4221.0,7382.5848799960695,Monday,March
2019-03-26,4435.0,7598.408872350048,Tuesday,March
2019-03-27,3370.0,8434.570914320531,Wednesday,March
2019-03-28,2807.0,7760.781999999998,Thursday,March
2019-03-29,3171.0,7633.406000000011,Friday,March
2019-03-30,0.0,4129.57133333333,Saturday,March
2019-03-31,0.0,3942.8159999999975,Sunday,March
2019-04-01,4296.0,7426.980870602273,Monday,April
2019-04-02,4493.0,7294.433129397722,Tuesday,April
2019-04-03,3445.0,7667.857333333334,Wednesday,April
2019-04-04,2740.0,7769.331333333337,Thursday,April
2019-04-05,3288.0,7517.432000000004,Friday,April
2019-04-06,0.0,3955.7646708109532,Saturday,April
2019-04-07,0.0,3903.50732918905,Sunday,April
2019-04-08,4296.0,7716.678666666664,Monday,April
2019-04-09,4493.0,7765.573999999995,Tuesday,April
2019-04-10,3445.0,7677.838,Wednesday,April
2019-04-11,2807.0,7324.164666666675,Thursday,April
2019-04-12,3171.0,6762.69399999998,Friday,April
2019-04-13,0.0,3223.9840147058894,Saturday,April
2019-04-14,0.0,3164.9717647058815,Sunday,April
2019-04-15,0.0,3494.4662205882396,Monday,April
2019-04-16,0.0,2863.9020000000155,Tuesday,April
2019-04-17,0.0,3294.5219999999913,Wednesday,April
2019-04-18,0.0,3387.810666666661,Thursday,April
2019-04-19,0.0,3173.688666666668,Friday,April
2019-04-20,0.0,3126.0320000000065,Saturday,April
2019-04-21,0.0,2986.2466666666596,Sunday,April
2019-04-22,0.0,3160.082666666658,Monday,April
2019-04-23,4315.0,6418.573333333341,Tuesday,April
2019-04-24,3445.0,7122.880000000001,Wednesday,April
2019-04-25,2004.0,7056.402666666673,Thursday,April
2019-04-26,3149.0,6901.196666666654,Friday,April
2019-04-27,0.0,3608.9893333333466,Saturday,April
2019-04-28,0.0,3527.3153333333366,Sunday,April
2019-04-29,4289.0,4657.406875605318,Monday,April
2019-04-30,4493.0,4929.642522187526,Tuesday,April
2019-05-01,0.0,4929.642522187526,Wednesday,May
2019-05-02,2777.0,4929.642522187526,Thursday,May
2019-05-03,3294.0,4929.642522187526,Friday,May
2019-05-04,0.0,4929.642522187526,Saturday,May
2019-05-05,0.0,4929.642522187526,Sunday,May
2019-05-06,4296.0,4929.642522187526,Monday,May
2019-05-07,4493.0,4929.642522187526,Tuesday,May
2019-05-08,3521.0,4929.642522187526,Wednesday,May
2019-05-09,2807.0,4929.642522187526,Thursday,May
2019-05-10,3171.0,4929.642522187526,Friday,May
2019-05-11,0.0,4929.642522187526,Saturday,May
2019-05-12,0.0,4929.642522187526,Sunday,May
2019-05-13,4296.0,4929.642522187526,Monday,May
2019-05-14,4493.0,4929.642522187526,Tuesday,May
2019-05-15,3521.0,4929.642522187526,Wednesday,May
2019-05-16,2777.0,4929.642522187526,Thursday,May
2019-05-17,3317.0,4929.642522187526,Friday,May
2019-05-18,0.0,4929.642522187526,Saturday,May
2019-05-19,0.0,4929.642522187526,Sunday,May
2019-05-20,4296.0,4929.642522187526,Monday,May
2019-05-21,4493.0,4929.642522187526,Tuesday,May
2019-05-22,3521.0,4929.642522187526,Wednesday,May
2019-05-23,2735.0,4929.642522187526,Thursday,May
2019-05-24,3317.0,4929.642522187526,Friday,May
2019-05-25,0.0,4929.642522187526,Saturday,May
2019-05-26,0.0,4929.642522187526,Sunday,May
2019-05-27,4321.0,4929.642522187526,Monday,May
2019-05-28,4493.0,4929.642522187526,Tuesday,May
2019-05-29,3504.0,4929.642522187526,Wednesday,May
2019-05-30,2677.0,5374.8807921022235,Thursday,May
2019-05-31,3149.0,5668.260666666659,Friday,May
2019-06-01,0.0,3757.7506666666613,Saturday,June
2019-06-02,0.0,3790.546000000008,Sunday,June
2019-06-03,0.0,7367.691999999998,Monday,June
2019-06-04,0.0,8108.50866666667,Tuesday,June
2019-06-05,0.0,7637.186000000001,Wednesday,June
2019-06-06,0.0,7328.604666666665,Thursday,June
2019-06-07,0.0,9421.142666666658,Friday,June
2019-06-08,0.0,4396.070000000011,Saturday,June
2019-06-09,0.0,4376.326666666672,Sunday,June
2019-06-10,0.0,5486.749999999994,Monday,June
